sample-id	study-id	author	sample-name	condition1	condition2	condition3	mix1	mix2	type	absolute-filepath	forward-absolute-filepath	reverse-absolute-filepath
SRR12983458	SRP256363	RETTENMEIER_2020	TI-GR-I-GR20	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983458_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983458_2.fastq.gz
SRR12983459	SRP256363	RETTENMEIER_2020	TI-GR-II-GS2	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983459_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983459_2.fastq.gz
SRR12983460	SRP256363	RETTENMEIER_2020	TI-GR-I-GS2	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983460_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983460_2.fastq.gz
SRR12983461	SRP256363	RETTENMEIER_2020	TI-IS-II-GSplusGR	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983461_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983461_2.fastq.gz
SRR12983462	SRP256363	RETTENMEIER_2020	TI-IS-I-GSplusGR	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983462_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983462_2.fastq.gz
SRR12983463	SRP256363	RETTENMEIER_2020	TI-GR-II-GSplusGR	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983463_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983463_2.fastq.gz
SRR12983464	SRP256363	RETTENMEIER_2020	TI-GR-I-GSplusGR	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983464_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983464_2.fastq.gz
SRR12983465	SRP256363	RETTENMEIER_2020	TI-IS-II-GR20	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983465_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983465_2.fastq.gz
SRR12983466	SRP256363	RETTENMEIER_2020	TS-IS-II-GS2	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983466_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983466_2.fastq.gz
SRR12983467	SRP256363	RETTENMEIER_2020	TS-IS-I-GS2	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983467_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983467_2.fastq.gz
SRR12983468	SRP256363	RETTENMEIER_2020	TS-GR-II-GS2	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983468_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983468_2.fastq.gz
SRR12983469	SRP256363	RETTENMEIER_2020	TS-GR-I-GS2	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983469_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983469_2.fastq.gz
SRR12983470	SRP256363	RETTENMEIER_2020	TI-IS-I-GR20	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983470_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983470_2.fastq.gz
SRR12983471	SRP256363	RETTENMEIER_2020	TS-IS-II-GSplusGR	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983471_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983471_2.fastq.gz
SRR12983473	SRP256363	RETTENMEIER_2020	TS-GR-II-GRplusGS	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983473_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983473_2.fastq.gz
SRR12983474	SRP256363	RETTENMEIER_2020	TS-GR-I-GRplusGS	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983474_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983474_2.fastq.gz
SRR12983475	SRP256363	RETTENMEIER_2020	TS-IS-II-GR20	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983475_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983475_2.fastq.gz
SRR12983476	SRP256363	RETTENMEIER_2020	TS-IS-I-GR20	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983476_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983476_2.fastq.gz
SRR12983477	SRP256363	RETTENMEIER_2020	TS-GR-II-GR20	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983477_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983477_2.fastq.gz
SRR12983478	SRP256363	RETTENMEIER_2020	TS-GR-I-GR20	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983478_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983478_2.fastq.gz
SRR12983880	SRP256363	RETTENMEIER_2020	10-MS1-GR-II-GS2	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983880_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983880_2.fastq.gz
SRR12983881	SRP256363	RETTENMEIER_2020	09-MS1-GR-I-GS2	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983881_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983881_2.fastq.gz
SRR12983882	SRP256363	RETTENMEIER_2020	08-MS1-IS-II-GS2plusGR	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983882_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983882_2.fastq.gz
SRR12983883	SRP256363	RETTENMEIER_2020	07-MS1-IS-I-GS2plusGR	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983883_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983883_2.fastq.gz
SRR12983884	SRP256363	RETTENMEIER_2020	06-MS1-GR-II-GS2plusGR	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983884_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983884_2.fastq.gz
SRR12983885	SRP256363	RETTENMEIER_2020	05-MS1-GR-I-GS2plusGR	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983885_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983885_2.fastq.gz
SRR12983886	SRP256363	RETTENMEIER_2020	182-MI-GR-II-GS2	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983886_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983886_2.fastq.gz
SRR12983887	SRP256363	RETTENMEIER_2020	181-MI-GR-I-GS2	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983887_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983887_2.fastq.gz
SRR12983888	SRP256363	RETTENMEIER_2020	180-MI-IS-II-GS2	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983888_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983888_2.fastq.gz
SRR12983889	SRP256363	RETTENMEIER_2020	179-MI-IS-I-GS2	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983889_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983889_2.fastq.gz
SRR12983890	SRP256363	RETTENMEIER_2020	178-MI-GR-II-GS2plus-GR	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983890_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983890_2.fastq.gz
SRR12983891	SRP256363	RETTENMEIER_2020	177-MI-GR-I-GS2plusGR	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983891_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983891_2.fastq.gz
SRR12983892	SRP256363	RETTENMEIER_2020	04-MS1-IS-II-GR20	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983892_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983892_2.fastq.gz
SRR12983893	SRP256363	RETTENMEIER_2020	176-MI-IS-II-Gs2plusGR	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983893_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983893_2.fastq.gz
SRR12983894	SRP256363	RETTENMEIER_2020	175-MI-IS-I-GS2plusGR	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983894_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983894_2.fastq.gz
SRR12983895	SRP256363	RETTENMEIER_2020	174-MI-GR-II-GR20	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983895_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983895_2.fastq.gz
SRR12983896	SRP256363	RETTENMEIER_2020	173-MI-GR-I-GR20	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983896_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983896_2.fastq.gz
SRR12983897	SRP256363	RETTENMEIER_2020	172-IS-II-GR20	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983897_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983897_2.fastq.gz
SRR12983898	SRP256363	RETTENMEIER_2020	171-MI-IS-I-GR20	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983898_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983898_2.fastq.gz
SRR12983899	SRP256363	RETTENMEIER_2020	174-MS2-IS-II-GS2	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983899_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983899_2.fastq.gz
SRR12983900	SRP256363	RETTENMEIER_2020	173-MS2-IS-I-GS2	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983900_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983900_2.fastq.gz
SRR12983901	SRP256363	RETTENMEIER_2020	172-MS2-GR-IIGS2	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983901_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983901_2.fastq.gz
SRR12983902	SRP256363	RETTENMEIER_2020	171-MS2-GR-I-GS2	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983902_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983902_2.fastq.gz
SRR12983903	SRP256363	RETTENMEIER_2020	03-MS1-IS-I-GR20	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983903_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983903_2.fastq.gz
SRR12983904	SRP256363	RETTENMEIER_2020	170-MS2-IS-II-GS2plusGR	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983904_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983904_2.fastq.gz
SRR12983905	SRP256363	RETTENMEIER_2020	169-MS2-IS-I-GS2plusGR	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983905_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983905_2.fastq.gz
SRR12983906	SRP256363	RETTENMEIER_2020	168-MS2-GR-II-GS2plusGR	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983906_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983906_2.fastq.gz
SRR12983907	SRP256363	RETTENMEIER_2020	167-MS2-GR-I-GS2plusGR	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983907_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983907_2.fastq.gz
SRR12983908	SRP256363	RETTENMEIER_2020	166-MS2-IS-II-GR20	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983908_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983908_2.fastq.gz
SRR12983909	SRP256363	RETTENMEIER_2020	165-MS2-IS-I-GR20	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983909_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983909_2.fastq.gz
SRR12983910	SRP256363	RETTENMEIER_2020	164-MS2-GR-II-GR20	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983910_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983910_2.fastq.gz
SRR12983911	SRP256363	RETTENMEIER_2020	163-MS2-GR-I-GR20	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983911_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983911_2.fastq.gz
SRR12983912	SRP256363	RETTENMEIER_2020	12-MS1-IS-II-GS2	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983912_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983912_2.fastq.gz
SRR12983913	SRP256363	RETTENMEIER_2020	11-MS1-IS-I-GS2	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983913_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983913_2.fastq.gz
SRR12983914	SRP256363	RETTENMEIER_2020	02-MS1-GR-II-GR20	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983914_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983914_2.fastq.gz
SRR12983915	SRP256363	RETTENMEIER_2020	01-MS1-GR-I-GR20	SILAGE	CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983915_1.fastq.gz	/home/ubuntu/biogas/samples/RETTENMEIER_2020/SRR12983915_2.fastq.gz
SRR12074283	SRP338727	HAN_2017	HY2_16S	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074283_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074283_2.fastq.gz
SRR12074284	SRP338727	HAN_2017	HY1_16S	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074284_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074284_2.fastq.gz
SRR12074285	SRP338727	HAN_2017	GD4_16S	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074285_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074285_2.fastq.gz
SRR12074286	SRP338727	HAN_2017	GD3_16S	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074286_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074286_2.fastq.gz
SRR12074287	SRP338727	HAN_2017	GD2_16S	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074287_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074287_2.fastq.gz
SRR12074288	SRP338727	HAN_2017	GD1_16S	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074288_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074288_2.fastq.gz
SRR12074289	SRP338727	HAN_2017	LD4_ITS	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074289_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074289_2.fastq.gz
SRR12074290	SRP338727	HAN_2017	LD3_ITS	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074290_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074290_2.fastq.gz
SRR12074291	SRP338727	HAN_2017	DT4_16S	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074291_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074291_2.fastq.gz
SRR12074292	SRP338727	HAN_2017	LD2_ITS	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074292_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074292_2.fastq.gz
SRR12074293	SRP338727	HAN_2017	LD1_ITS	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074293_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074293_2.fastq.gz
SRR12074295	SRP338727	HAN_2017	HY3_ITS	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074295_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074295_2.fastq.gz
SRR12074296	SRP338727	HAN_2017	HY2_ITS	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074296_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074296_2.fastq.gz
SRR12074297	SRP338727	HAN_2017	HY1_ITS	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074297_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074297_2.fastq.gz
SRR12074298	SRP338727	HAN_2017	GD4_ITS	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074298_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074298_2.fastq.gz
SRR12074299	SRP338727	HAN_2017	GD3_ITS	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074299_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074299_2.fastq.gz
SRR12074300	SRP338727	HAN_2017	GD2_ITS	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074300_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074300_2.fastq.gz
SRR12074301	SRP338727	HAN_2017	GD1_ITS	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074301_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074301_2.fastq.gz
SRR12074302	SRP338727	HAN_2017	DT3_16S	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074302_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074302_2.fastq.gz
SRR12074303	SRP338727	HAN_2017	DT4_ITS	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074303_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074303_2.fastq.gz
SRR12074304	SRP338727	HAN_2017	DT3_ITS	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074304_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074304_2.fastq.gz
SRR12074305	SRP338727	HAN_2017	DT2_ITS	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074305_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074305_2.fastq.gz
SRR12074306	SRP338727	HAN_2017	DT1_ITS	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074306_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074306_2.fastq.gz
SRR12074307	SRP338727	HAN_2017	LD4_16S	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074307_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074307_2.fastq.gz
SRR12074308	SRP338727	HAN_2017	LD3_16S	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074308_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074308_2.fastq.gz
SRR12074309	SRP338727	HAN_2017	LD2_16S	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074309_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074309_2.fastq.gz
SRR12074310	SRP338727	HAN_2017	LD1_16S	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074310_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074310_2.fastq.gz
SRR12074311	SRP338727	HAN_2017	HY4_16S	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074311_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074311_2.fastq.gz
SRR12074312	SRP338727	HAN_2017	HY3_16S	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074312_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074312_2.fastq.gz
SRR12074313	SRP338727	HAN_2017	DT2_16S	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074313_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074313_2.fastq.gz
SRR12074314	SRP338727	HAN_2017	DT1_16S	MIXED	CATTLE_MANURE_and_CORN_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/HAN_2017/SRR12074314_1.fastq.gz	/home/ubuntu/biogas/samples/HAN_2017/SRR12074314_2.fastq.gz
SRR13189624	SRP295622	SCHNEIDER_2020	10_Ti-PN2	SILAGE	MAIZE_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/SCHNEIDER_2020/SRR13189624_1.fastq.gz	/home/ubuntu/biogas/samples/SCHNEIDER_2020/SRR13189624_2.fastq.gz
SRR13189625	SRP295622	SCHNEIDER_2020	9_Ts-PN8-2	SILAGE	MAIZE_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/SCHNEIDER_2020/SRR13189625_1.fastq.gz	/home/ubuntu/biogas/samples/SCHNEIDER_2020/SRR13189625_2.fastq.gz
SRR13189626	SRP295622	SCHNEIDER_2020	8_Ts-PN8-1	SILAGE	MAIZE_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/SCHNEIDER_2020/SRR13189626_1.fastq.gz	/home/ubuntu/biogas/samples/SCHNEIDER_2020/SRR13189626_2.fastq.gz
SRR13189627	SRP295622	SCHNEIDER_2020	7_Ts-PN2	SILAGE	MAIZE_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/SCHNEIDER_2020/SRR13189627_1.fastq.gz	/home/ubuntu/biogas/samples/SCHNEIDER_2020/SRR13189627_2.fastq.gz
SRR13189628	SRP295622	SCHNEIDER_2020	6_Mi-PN19-2	SILAGE	MAIZE_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/SCHNEIDER_2020/SRR13189628_1.fastq.gz	/home/ubuntu/biogas/samples/SCHNEIDER_2020/SRR13189628_2.fastq.gz
SRR13189629	SRP295622	SCHNEIDER_2020	5_Mi-PN19-1	SILAGE	MAIZE_SILAGE				PAIRED-END		/home/ubuntu/biogas/samples/SCHNEIDER_2020/SRR13189629_1.fastq.gz	/home/ubuntu/biogas/samples/SCHNEIDER_2020/SRR13189629_2.fastq.gz
